ID,Group,Family,Subfamily,Kinase,Gene_Symbol
AKT1_301_313,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
AKT1_301_313,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
AKT1_301_313,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
AKT1_301_313,AGC,PDK1,NA,PDK1,PDPK1
AKT1_301_313,OTHER,PEK,GCN2,GCN2,EIF2AK4
AKT1_301_313,OTHER,PEK,HRI,HRI,EIF2AK1
AKT1_301_313,OTHER,PEK,PEK,PEK,EIF2AK3
AKT1_301_313,OTHER,PEK,PKR,PKR,EIF2AK2
AKT1_301_313,CAMK,PKD,NA,PKD1,PRKD1
AKT1_301_313,CAMK,PKD,NA,PKD3,PRKD3
AKT1_301_313,CAMK,PKD,NA,PKD2,PRKD2
AKT1_301_313,OTHER,PLK,PLK1,PLK1,PLK1
AKT1_301_313,OTHER,PLK,PLK2,PLK3,PLK3
AKT1_301_313,OTHER,PLK,PLK2,PLK2,PLK2
AKT1_301_313,OTHER,PLK,SAK,PLK4,PLK4
AKT1_301_313,TKL,RIPK,NA,RIPK1,RIPK1
AKT1_301_313,TKL,RIPK,NA,RIPK2,RIPK2
AKT1_301_313,TKL,RIPK,NA,RIPK3,RIPK3
AKT1_301_313,TKL,RIPK,NA,ANKRD3,RIPK4
AKT1_301_313,TKL,RIPK,NA,SGK288,ANKK1
AKT1_301_313,STE,STE11,ASK,MAP3K5,MAP3K5
AKT1_301_313,STE,STE11,ASK,MAP3K6,MAP3K6
AKT1_301_313,STE,STE11,ASK,MAP3K7,MAP3K15
AKT1_301_313,STE,STE11,MEKK1,MAP3K1,MAP3K1
AKT1_301_313,STE,STE11,MEKK15,MAP3K8,YSK4
AKT1_301_313,STE,STE11,MEKK2,MAP3K3,MAP3K3
AKT1_301_313,STE,STE11,MEKK2,MAP3K2,MAP3K2
AKT1_301_313,STE,STE11,MEKK4,MAP3K4,MAP3K4
AKT1_301_313,STE,STE7,MAP2K(MEK1),MAP2K1,MAP2K1
AKT1_301_313,STE,STE7,MAP2K(MEK1),MAP2K2,MAP2K2
AKT1_301_313,STE,STE7,MAP2K(MEK3),MAP2K3,MAP2K3
AKT1_301_313,STE,STE7,MAP2K(MEK3),MAP2K6,MAP2K6
AKT1_301_313,STE,STE7,MAP2K(MEK4),MAP2K4,MAP2K4
AKT1_301_313,STE,STE7,MAP2K(MEK5),MAP2K5,MAP2K5
AKT1_301_313,STE,STE7,MAP2K(MEK7),MAP2K7,MAP2K7
ANDR_785_797,AGC,AKT,NA,AKT1,AKT1
ANDR_785_797,AGC,AKT,NA,AKT2,AKT2
ANDR_785_797,AGC,AKT,NA,AKT3,AKT3
ANDR_785_797,AGC,DMPK,CRIK,CRIK,CIT
ANDR_785_797,AGC,DMPK,GEK,DMPK1,DMPK
ANDR_785_797,AGC,DMPK,GEK,MRCKA,CDC42BPA
ANDR_785_797,AGC,DMPK,GEK,MRCKB,CDC42BPB
ANDR_785_797,AGC,DMPK,GEK,DMPK2,CDC42BPG
ANDR_785_797,AGC,DMPK,ROCK,ROCK1,ROCK1
ANDR_785_797,AGC,DMPK,ROCK,ROCK2,ROCK2
ANDR_785_797,CAMK,PHK,NA,PHKG1,PHKG1
ANDR_785_797,CAMK,PHK,NA,PHKG2,PHKG2
ANDR_785_797,CAMK,PIM,NA,PIM1,PIM1
ANDR_785_797,CAMK,PIM,NA,PIM2,PIM2
ANDR_785_797,CAMK,PIM,NA,PIM3,PIM3
ANDR_785_797,AGC,PKA,NA,PKACA,PRKACA
ANDR_785_797,AGC,PKA,NA,PKACB,PRKACB
ANDR_785_797,AGC,PKA,NA,PKACG,PRKACG
ANDR_785_797,AGC,PKA,NA,PRKX,PRKX
ANDR_785_797,AGC,PKA,NA,PRKY,PRKY
ANDR_785_797,CAMK,PKD,NA,PKD1,PRKD1
ANDR_785_797,CAMK,PKD,NA,PKD3,PRKD3
ANDR_785_797,CAMK,PKD,NA,PKD2,PRKD2
ANDR_785_797,TKL,RAF,KSR,KSR1,KSR1
ANDR_785_797,TKL,RAF,KSR,KSR2,KSR2
ANDR_785_797,TKL,RAF,RAF,ARAF,ARAF
ANDR_785_797,TKL,RAF,RAF,BRAF,BRAF
ANDR_785_797,TKL,RAF,RAF,RAF1,RAF1
ANDR_785_797,AGC,RSK,MSK,MSK2,RPS6KA4
ANDR_785_797,AGC,RSK,MSK,MSK1,RPS6KA5
ANDR_785_797,AGC,RSK,P70,P70S6K,RPS6KB1
ANDR_785_797,AGC,RSK,P70,P70S6KB,RPS6KB2
ANDR_785_797,AGC,RSK,RSK,RSK3,RPS6KA1
ANDR_785_797,AGC,RSK,RSK,RSK1,RPS6KA2
ANDR_785_797,AGC,RSK,RSK,RSK2,RPS6KA3
ANDR_785_797,AGC,RSK,RSK,RSK4,RPS6KA6
ANXA1_209_221,AGC,AKT,NA,AKT1,AKT1
ANXA1_209_221,AGC,AKT,NA,AKT2,AKT2
ANXA1_209_221,AGC,AKT,NA,AKT3,AKT3
ANXA1_209_221,AGC,DMPK,CRIK,CRIK,CIT
ANXA1_209_221,AGC,DMPK,GEK,DMPK1,DMPK
ANXA1_209_221,AGC,DMPK,GEK,MRCKA,CDC42BPA
ANXA1_209_221,AGC,DMPK,GEK,MRCKB,CDC42BPB
ANXA1_209_221,AGC,DMPK,GEK,DMPK2,CDC42BPG
ANXA1_209_221,AGC,DMPK,ROCK,ROCK1,ROCK1
ANXA1_209_221,AGC,DMPK,ROCK,ROCK2,ROCK2
ANXA1_209_221,CAMK,PHK,NA,PHKG1,PHKG1
ANXA1_209_221,CAMK,PHK,NA,PHKG2,PHKG2
ANXA1_209_221,AGC,PKA,NA,PKACA,PRKACA
ANXA1_209_221,AGC,PKA,NA,PKACB,PRKACB
ANXA1_209_221,AGC,PKA,NA,PKACG,PRKACG
ANXA1_209_221,AGC,PKA,NA,PRKX,PRKX
ANXA1_209_221,AGC,PKA,NA,PRKY,PRKY
ANXA1_209_221,AGC,PKG,NA,PKG1,PRKG1
ANXA1_209_221,AGC,PKG,NA,PKG2,PRKG2
ANXA1_209_221,AGC,RSK,MSK,MSK2,RPS6KA4
ANXA1_209_221,AGC,RSK,MSK,MSK1,RPS6KA5
ANXA1_209_221,AGC,RSK,P70,P70S6K,RPS6KB1
ANXA1_209_221,AGC,RSK,P70,P70S6KB,RPS6KB2
ANXA1_209_221,AGC,RSK,RSK,RSK3,RPS6KA1
ANXA1_209_221,AGC,RSK,RSK,RSK1,RPS6KA2
ANXA1_209_221,AGC,RSK,RSK,RSK2,RPS6KA3
ANXA1_209_221,AGC,RSK,RSK,RSK4,RPS6KA6
ATF2_47_59,CMGC,CDK,CCRK,CCRK,CCRK
ATF2_47_59,CMGC,CDK,CDC2,CDC2,CDC2
ATF2_47_59,CMGC,CDK,CDC2,CDK2,CDK2
ATF2_47_59,CMGC,CDK,CDC2,CDK3,CDK3
ATF2_47_59,CMGC,CDK,CDK10,CDK10,CDK10
ATF2_47_59,CMGC,CDK,CDK4,CDK4,CDK4
ATF2_47_59,CMGC,CDK,CDK4,CDK6,CDK6
ATF2_47_59,CMGC,CDK,CDK5,CDK5,CDK5
ATF2_47_59,CMGC,CDK,CDK7,CDK7,CDK7
ATF2_47_59,CMGC,CDK,CDK8,CDK8,CDK8
ATF2_47_59,CMGC,CDK,CDK8,CDK11,CDC2L6
ATF2_47_59,CMGC,CDK,CDK9,CDK9,CDK9
ATF2_47_59,CMGC,CDK,CRK7,CHED,CDC2L5
ATF2_47_59,CMGC,CDK,CRK7,CRK7,CRKRS
ATF2_47_59,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
ATF2_47_59,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
ATF2_47_59,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
ATF2_47_59,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
ATF2_47_59,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
ATF2_47_59,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
ATF2_47_59,CMGC,CDK,CDK11,CDK11B,CDK11B
ATF2_47_59,CK1,CK1,CK1-A,CK1A,CSNK1A1
ATF2_47_59,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
ATF2_47_59,CK1,CK1,CK1-D,CK1D,CSNK1D
ATF2_47_59,CK1,CK1,CK1-D,CK1E,CSNK1E
ATF2_47_59,CK1,CK1,CK1-G,CK1G2,CSNK1G2
ATF2_47_59,CK1,CK1,CK1-G,CK1G3,CSNK1G3
ATF2_47_59,CK1,CK1,CK1-G,CK1G1,CSNK1G1
ATF2_47_59,CMGC,DYRK,DYRK1,DYRK1A,DYRK1A
ATF2_47_59,CMGC,DYRK,DYRK1,DYRK1B,DYRK1B
ATF2_47_59,CMGC,DYRK,DYRK2,DYRK3,DYRK3
ATF2_47_59,CMGC,DYRK,DYRK2,DYRK2,DYRK2
ATF2_47_59,CMGC,DYRK,DYRK2,DYRK4,DYRK4
ATF2_47_59,CMGC,DYRK,HIPK,HIPK3,HIPK3
ATF2_47_59,CMGC,DYRK,HIPK,HIPK2,HIPK2
ATF2_47_59,CMGC,DYRK,HIPK,HIPK4,HIPK4
ATF2_47_59,CMGC,DYRK,HIPK,HIPK1,HIPK1
ATF2_47_59,CMGC,DYRK,PRP4,PRP4,PRPF4B
ATF2_47_59,AGC,GRK,BARK,BARK1,ADRBK1
ATF2_47_59,AGC,GRK,BARK,BARK2,ADRBK2
ATF2_47_59,AGC,GRK,GRK,GPRK4,GRK4
ATF2_47_59,AGC,GRK,GRK,GPRK5,GRK5
ATF2_47_59,AGC,GRK,GRK,GPRK6,GRK6
ATF2_47_59,AGC,GRK,GRK,RHOK,GRK1
ATF2_47_59,AGC,GRK,GRK,GPRK7,GRK7
ATF2_47_59,CMGC,GSK,NA,GSK3A,GSK3A
ATF2_47_59,CMGC,GSK,NA,GSK3B,GSK3B
ATF2_47_59,AGC,PDK1,NA,PDK1,PDPK1
ATF2_47_59,OTHER,PEK,GCN2,GCN2,EIF2AK4
ATF2_47_59,OTHER,PEK,HRI,HRI,EIF2AK1
ATF2_47_59,OTHER,PEK,PEK,PEK,EIF2AK3
ATF2_47_59,OTHER,PEK,PKR,PKR,EIF2AK2
ATF2_47_59,OTHER,PLK,PLK1,PLK1,PLK1
ATF2_47_59,OTHER,PLK,PLK2,PLK3,PLK3
ATF2_47_59,OTHER,PLK,PLK2,PLK2,PLK2
ATF2_47_59,OTHER,PLK,SAK,PLK4,PLK4
ATF2_47_59,STE,STE7,MAP2K(MEK1),MAP2K1,MAP2K1
ATF2_47_59,STE,STE7,MAP2K(MEK1),MAP2K2,MAP2K2
ATF2_47_59,STE,STE7,MAP2K(MEK3),MAP2K3,MAP2K3
ATF2_47_59,STE,STE7,MAP2K(MEK3),MAP2K6,MAP2K6
ATF2_47_59,STE,STE7,MAP2K(MEK4),MAP2K4,MAP2K4
ATF2_47_59,STE,STE7,MAP2K(MEK5),MAP2K5,MAP2K5
ATF2_47_59,STE,STE7,MAP2K(MEK7),MAP2K7,MAP2K7
ATF2_47_59,OTHER,TTK,NA,TTK,TTK
ATM_1972_1984,CMGC,CDK,CCRK,CCRK,CCRK
ATM_1972_1984,CMGC,CDK,CDC2,CDC2,CDC2
ATM_1972_1984,CMGC,CDK,CDC2,CDK2,CDK2
ATM_1972_1984,CMGC,CDK,CDC2,CDK3,CDK3
ATM_1972_1984,CMGC,CDK,CDK10,CDK10,CDK10
ATM_1972_1984,CMGC,CDK,CDK4,CDK4,CDK4
ATM_1972_1984,CMGC,CDK,CDK4,CDK6,CDK6
ATM_1972_1984,CMGC,CDK,CDK5,CDK5,CDK5
ATM_1972_1984,CMGC,CDK,CDK7,CDK7,CDK7
ATM_1972_1984,CMGC,CDK,CDK8,CDK8,CDK8
ATM_1972_1984,CMGC,CDK,CDK8,CDK11,CDC2L6
ATM_1972_1984,CMGC,CDK,CDK9,CDK9,CDK9
ATM_1972_1984,CMGC,CDK,CRK7,CHED,CDC2L5
ATM_1972_1984,CMGC,CDK,CRK7,CRK7,CRKRS
ATM_1972_1984,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
ATM_1972_1984,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
ATM_1972_1984,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
ATM_1972_1984,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
ATM_1972_1984,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
ATM_1972_1984,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
ATM_1972_1984,CMGC,CDK,CDK11,CDK11B,CDK11B
ATM_1972_1984,CK1,CK1,CK1-A,CK1A,CSNK1A1
ATM_1972_1984,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
ATM_1972_1984,CK1,CK1,CK1-D,CK1D,CSNK1D
ATM_1972_1984,CK1,CK1,CK1-D,CK1E,CSNK1E
ATM_1972_1984,CK1,CK1,CK1-G,CK1G2,CSNK1G2
ATM_1972_1984,CK1,CK1,CK1-G,CK1G3,CSNK1G3
ATM_1972_1984,CK1,CK1,CK1-G,CK1G1,CSNK1G1
ATM_1972_1984,CMGC,CK2,NA,CK2A1,CSNK2A1
ATM_1972_1984,CMGC,CK2,NA,CK2A2,CSNK2A2
ATM_1972_1984,AGC,DMPK,CRIK,CRIK,CIT
ATM_1972_1984,AGC,DMPK,GEK,DMPK1,DMPK
ATM_1972_1984,AGC,DMPK,GEK,MRCKA,CDC42BPA
ATM_1972_1984,AGC,DMPK,GEK,MRCKB,CDC42BPB
ATM_1972_1984,AGC,DMPK,GEK,DMPK2,CDC42BPG
ATM_1972_1984,AGC,DMPK,ROCK,ROCK1,ROCK1
ATM_1972_1984,AGC,DMPK,ROCK,ROCK2,ROCK2
ATM_1972_1984,OTHER,IKK,NA,IKKA,CHUK
ATM_1972_1984,OTHER,IKK,NA,IKKB,IKBKB
ATM_1972_1984,OTHER,IKK,NA,IKKE,IKBKE
ATM_1972_1984,OTHER,IKK,NA,TBK1,TBK1
ATM_1972_1984,OTHER,NEK,NEK1,NEK1,NEK1
ATM_1972_1984,OTHER,NEK,NEK1,NEK3,NEK3
ATM_1972_1984,OTHER,NEK,NEK1,NEK5,NEK5
ATM_1972_1984,OTHER,NEK,NEK10,NEK10,NEK10
ATM_1972_1984,OTHER,NEK,NEK11,NEK11,NEK11
ATM_1972_1984,OTHER,NEK,NEK2,NEK2,NEK2
ATM_1972_1984,OTHER,NEK,NEK4,NEK4,NEK4
ATM_1972_1984,OTHER,NEK,NEK6,NEK6,NEK6
ATM_1972_1984,OTHER,NEK,NEK6,NEK7,NEK7
ATM_1972_1984,OTHER,NEK,NEK8,NEK9,NEK9
ATM_1972_1984,OTHER,NEK,NEK8,NEK8,NEK8
ATM_1972_1984,ATYPICAL,PDHK,BCKDK,BCKDK,BCKDK
ATM_1972_1984,ATYPICAL,PDHK,PDHK,PDHK1,PDK1
ATM_1972_1984,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
ATM_1972_1984,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
ATM_1972_1984,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
ATM_1972_1984,OTHER,PEK,GCN2,GCN2,EIF2AK4
ATM_1972_1984,OTHER,PEK,HRI,HRI,EIF2AK1
ATM_1972_1984,OTHER,PEK,PEK,PEK,EIF2AK3
ATM_1972_1984,OTHER,PEK,PKR,PKR,EIF2AK2
ATM_1972_1984,CAMK,PHK,NA,PHKG1,PHKG1
ATM_1972_1984,CAMK,PHK,NA,PHKG2,PHKG2
ATM_1972_1984,OTHER,PLK,PLK1,PLK1,PLK1
ATM_1972_1984,OTHER,PLK,PLK2,PLK3,PLK3
ATM_1972_1984,OTHER,PLK,PLK2,PLK2,PLK2
ATM_1972_1984,OTHER,PLK,SAK,PLK4,PLK4
ATM_1972_1984,TKL,RIPK,NA,RIPK1,RIPK1
ATM_1972_1984,TKL,RIPK,NA,RIPK2,RIPK2
ATM_1972_1984,TKL,RIPK,NA,RIPK3,RIPK3
ATM_1972_1984,TKL,RIPK,NA,ANKRD3,RIPK4
ATM_1972_1984,TKL,RIPK,NA,SGK288,ANKK1
ATM_1972_1984,STE,STE7,MAP2K(MEK1),MAP2K1,MAP2K1
ATM_1972_1984,STE,STE7,MAP2K(MEK1),MAP2K2,MAP2K2
ATM_1972_1984,STE,STE7,MAP2K(MEK3),MAP2K3,MAP2K3
ATM_1972_1984,STE,STE7,MAP2K(MEK3),MAP2K6,MAP2K6
ATM_1972_1984,STE,STE7,MAP2K(MEK4),MAP2K4,MAP2K4
ATM_1972_1984,STE,STE7,MAP2K(MEK5),MAP2K5,MAP2K5
ATM_1972_1984,STE,STE7,MAP2K(MEK7),MAP2K7,MAP2K7
ATM_1972_1984,OTHER,ULK,FUSED,FUSED,STK36
ATM_1972_1984,OTHER,ULK,ULK,ULK1,ULK1
ATM_1972_1984,OTHER,ULK,ULK,ULK2,ULK2
ATM_1972_1984,OTHER,ULK,ULK,ULK3,ULK3
ATM_1972_1984,OTHER,ULK,ULK,ULK4,ULK4
BAD_69_81,AGC,AKT,NA,AKT1,AKT1
BAD_69_81,AGC,AKT,NA,AKT2,AKT2
BAD_69_81,AGC,AKT,NA,AKT3,AKT3
BAD_69_81,CMGC,CDK,CCRK,CCRK,CCRK
BAD_69_81,CMGC,CDK,CDC2,CDC2,CDC2
BAD_69_81,CMGC,CDK,CDC2,CDK2,CDK2
BAD_69_81,CMGC,CDK,CDC2,CDK3,CDK3
BAD_69_81,CMGC,CDK,CDK10,CDK10,CDK10
BAD_69_81,CMGC,CDK,CDK4,CDK4,CDK4
BAD_69_81,CMGC,CDK,CDK4,CDK6,CDK6
BAD_69_81,CMGC,CDK,CDK5,CDK5,CDK5
BAD_69_81,CMGC,CDK,CDK7,CDK7,CDK7
BAD_69_81,CMGC,CDK,CDK8,CDK8,CDK8
BAD_69_81,CMGC,CDK,CDK8,CDK11,CDC2L6
BAD_69_81,CMGC,CDK,CDK9,CDK9,CDK9
BAD_69_81,CMGC,CDK,CRK7,CHED,CDC2L5
BAD_69_81,CMGC,CDK,CRK7,CRK7,CRKRS
BAD_69_81,CMGC,CDK,PCTAIRE,PCTAIRE1,PCTK1
BAD_69_81,CMGC,CDK,PCTAIRE,PCTAIRE2,PCTK2
BAD_69_81,CMGC,CDK,PCTAIRE,PCTAIRE3,PCTK3
BAD_69_81,CMGC,CDK,PFTAIRE,PFTAIRE1,PFTK1
BAD_69_81,CMGC,CDK,PFTAIRE,PFTAIRE2,ALS2CR7
BAD_69_81,CMGC,CDK,PITSLRE,PITSLRE,CDC2L2
BAD_69_81,CMGC,CDK,CDK11,CDK11B,CDK11B
BAD_69_81,AGC,DMPK,CRIK,CRIK,CIT
BAD_69_81,AGC,DMPK,GEK,DMPK1,DMPK
BAD_69_81,AGC,DMPK,GEK,MRCKA,CDC42BPA
BAD_69_81,AGC,DMPK,GEK,MRCKB,CDC42BPB
BAD_69_81,AGC,DMPK,GEK,DMPK2,CDC42BPG
BAD_69_81,AGC,DMPK,ROCK,ROCK1,ROCK1
BAD_69_81,AGC,DMPK,ROCK,ROCK2,ROCK2
BAD_69_81,ATYPICAL,PDHK,BCKDK,BCKDK,BCKDK
BAD_69_81,ATYPICAL,PDHK,PDHK,PDHK1,PDK1
BAD_69_81,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
BAD_69_81,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
BAD_69_81,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
BAD_69_81,AGC,PDK1,NA,PDK1,PDPK1
BAD_69_81,OTHER,PEK,GCN2,GCN2,EIF2AK4
BAD_69_81,OTHER,PEK,HRI,HRI,EIF2AK1
BAD_69_81,OTHER,PEK,PEK,PEK,EIF2AK3
BAD_69_81,OTHER,PEK,PKR,PKR,EIF2AK2
BAD_69_81,CAMK,PHK,NA,PHKG1,PHKG1
BAD_69_81,CAMK,PHK,NA,PHKG2,PHKG2
BAD_69_81,CAMK,PIM,NA,PIM1,PIM1
BAD_69_81,CAMK,PIM,NA,PIM2,PIM2
BAD_69_81,CAMK,PIM,NA,PIM3,PIM3
BAD_69_81,AGC,PKA,NA,PKACA,PRKACA
BAD_69_81,AGC,PKA,NA,PKACB,PRKACB
BAD_69_81,AGC,PKA,NA,PKACG,PRKACG
BAD_69_81,AGC,PKA,NA,PRKX,PRKX
BAD_69_81,AGC,PKA,NA,PRKY,PRKY
BAD_69_81,CAMK,PKD,NA,PKD1,PRKD1
BAD_69_81,CAMK,PKD,NA,PKD3,PRKD3
BAD_69_81,CAMK,PKD,NA,PKD2,PRKD2
BAD_69_81,AGC,PKG,NA,PKG1,PRKG1
BAD_69_81,AGC,PKG,NA,PKG2,PRKG2
BAD_69_81,CAMK,RAD53,NA,CHK2,CHEK2
BAD_69_81,TKL,RAF,KSR,KSR1,KSR1
BAD_69_81,TKL,RAF,KSR,KSR2,KSR2
BAD_69_81,TKL,RAF,RAF,ARAF,ARAF
BAD_69_81,TKL,RAF,RAF,BRAF,BRAF
BAD_69_81,TKL,RAF,RAF,RAF1,RAF1
BAD_69_81,AGC,RSK,MSK,MSK2,RPS6KA4
BAD_69_81,AGC,RSK,MSK,MSK1,RPS6KA5
BAD_69_81,AGC,RSK,P70,P70S6K,RPS6KB1
BAD_69_81,AGC,RSK,P70,P70S6KB,RPS6KB2
BAD_69_81,AGC,RSK,RSK,RSK3,RPS6KA1
BAD_69_81,AGC,RSK,RSK,RSK1,RPS6KA2
BAD_69_81,AGC,RSK,RSK,RSK2,RPS6KA3
BAD_69_81,AGC,RSK,RSK,RSK4,RPS6KA6
BAD_69_81,AGC,SGK,NA,SGK1,SGK
BAD_69_81,AGC,SGK,NA,SGK2,SGK2
BAD_69_81,AGC,SGK,NA,SGK3,SGK3
BAD_93_105,AGC,AKT,NA,AKT1,AKT1
BAD_93_105,AGC,AKT,NA,AKT2,AKT2
BAD_93_105,AGC,AKT,NA,AKT3,AKT3
BAD_93_105,AGC,DMPK,CRIK,CRIK,CIT
BAD_93_105,AGC,DMPK,GEK,DMPK1,DMPK
BAD_93_105,AGC,DMPK,GEK,MRCKA,CDC42BPA
BAD_93_105,AGC,DMPK,GEK,MRCKB,CDC42BPB
BAD_93_105,AGC,DMPK,GEK,DMPK2,CDC42BPG
BAD_93_105,AGC,DMPK,ROCK,ROCK1,ROCK1
BAD_93_105,AGC,DMPK,ROCK,ROCK2,ROCK2
BAD_93_105,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3,MAPKAPK3
BAD_93_105,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5,MAPKAPK5
BAD_93_105,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2,MAPKAPK2
BAD_93_105,CAMK,MAPKAPK,MNK,MNK2,MKNK2
BAD_93_105,CAMK,MAPKAPK,MNK,MNK1,MKNK1
BAD_93_105,CAMK,PHK,NA,PHKG1,PHKG1
BAD_93_105,CAMK,PHK,NA,PHKG2,PHKG2
BAD_93_105,CAMK,PIM,NA,PIM1,PIM1
BAD_93_105,CAMK,PIM,NA,PIM2,PIM2
BAD_93_105,CAMK,PIM,NA,PIM3,PIM3
BAD_93_105,AGC,PKA,NA,PKACA,PRKACA
BAD_93_105,AGC,PKA,NA,PKACB,PRKACB
BAD_93_105,AGC,PKA,NA,PKACG,PRKACG
BAD_93_105,AGC,PKA,NA,PRKX,PRKX
BAD_93_105,AGC,PKA,NA,PRKY,PRKY
BAD_93_105,CAMK,PKD,NA,PKD1,PRKD1
BAD_93_105,CAMK,PKD,NA,PKD3,PRKD3
BAD_93_105,CAMK,PKD,NA,PKD2,PRKD2
BAD_93_105,AGC,PKG,NA,PKG1,PRKG1
BAD_93_105,AGC,PKG,NA,PKG2,PRKG2
BAD_93_105,TKL,RAF,KSR,KSR1,KSR1
BAD_93_105,TKL,RAF,KSR,KSR2,KSR2
BAD_93_105,TKL,RAF,RAF,ARAF,ARAF
BAD_93_105,TKL,RAF,RAF,BRAF,BRAF
BAD_93_105,TKL,RAF,RAF,RAF1,RAF1
BAD_93_105,AGC,RSK,MSK,MSK2,RPS6KA4
BAD_93_105,AGC,RSK,MSK,MSK1,RPS6KA5
BAD_93_105,AGC,RSK,P70,P70S6K,RPS6KB1
BAD_93_105,AGC,RSK,P70,P70S6KB,RPS6KB2
BAD_93_105,AGC,RSK,RSK,RSK3,RPS6KA1
BAD_93_105,AGC,RSK,RSK,RSK1,RPS6KA2
BAD_93_105,AGC,RSK,RSK,RSK2,RPS6KA3
BAD_93_105,AGC,RSK,RSK,RSK4,RPS6KA6
BAD_93_105,AGC,SGK,NA,SGK1,SGK
BAD_93_105,AGC,SGK,NA,SGK2,SGK2
BAD_93_105,AGC,SGK,NA,SGK3,SGK3
BAD_112_124,CK1,CK1,CK1-A,CK1A,CSNK1A1
BAD_112_124,CK1,CK1,CK1-A,CK1A2,CSNK1A1L
BAD_112_124,CK1,CK1,CK1-D,CK1D,CSNK1D
BAD_112_124,CK1,CK1,CK1-D,CK1E,CSNK1E
BAD_112_124,CK1,CK1,CK1-G,CK1G2,CSNK1G2
BAD_112_124,CK1,CK1,CK1-G,CK1G3,CSNK1G3
BAD_112_124,CK1,CK1,CK1-G,CK1G1,CSNK1G1
BAD_112_124,AGC,DMPK,CRIK,CRIK,CIT
BAD_112_124,AGC,DMPK,GEK,DMPK1,DMPK
BAD_112_124,AGC,DMPK,GEK,MRCKA,CDC42BPA
BAD_112_124,AGC,DMPK,GEK,MRCKB,CDC42BPB
BAD_112_124,AGC,DMPK,GEK,DMPK2,CDC42BPG
BAD_112_124,AGC,DMPK,ROCK,ROCK1,ROCK1
BAD_112_124,AGC,DMPK,ROCK,ROCK2,ROCK2
BAD_112_124,TKL,IRAK,NA,IRAK1,IRAK1
BAD_112_124,TKL,IRAK,NA,IRAK2,IRAK2
BAD_112_124,TKL,IRAK,NA,IRAK3,IRAK3
BAD_112_124,TKL,IRAK,NA,IRAK4,IRAK4
BAD_112_124,OTHER,NEK,NEK1,NEK1,NEK1
BAD_112_124,OTHER,NEK,NEK1,NEK3,NEK3
BAD_112_124,OTHER,NEK,NEK1,NEK5,NEK5
BAD_112_124,OTHER,NEK,NEK10,NEK10,NEK10
BAD_112_124,OTHER,NEK,NEK11,NEK11,NEK11
BAD_112_124,OTHER,NEK,NEK2,NEK2,NEK2
BAD_112_124,OTHER,NEK,NEK4,NEK4,NEK4
BAD_112_124,OTHER,NEK,NEK6,NEK6,NEK6
BAD_112_124,OTHER,NEK,NEK6,NEK7,NEK7
BAD_112_124,OTHER,NEK,NEK8,NEK9,NEK9
BAD_112_124,OTHER,NEK,NEK8,NEK8,NEK8
BAD_112_124,ATYPICAL,PDHK,BCKDK,BCKDK,BCKDK
BAD_112_124,ATYPICAL,PDHK,PDHK,PDHK1,PDK1
BAD_112_124,ATYPICAL,PDHK,PDHK,PDHK2,PDK2
BAD_112_124,ATYPICAL,PDHK,PDHK,PDHK3,PDK3
BAD_112_124,ATYPICAL,PDHK,PDHK,PDHK4,PDK4
BAD_112_124,OTHER,PEK,GCN2,GCN2,EIF2AK4
BAD_112_124,OTHER,PEK,HRI,HRI,EIF2AK1
BAD_112_124,OTHER,PEK,PEK,PEK,EIF2AK3
BAD_112_124,OTHER,PEK,PKR,PKR,EIF2AK2
BAD_112_124,CAMK,PHK,NA,PHKG1,PHKG1
BAD_112_124,CAMK,PHK,NA,PHKG2,PHKG2
BAD_112_124,CAMK,PIM,NA,PIM1,PIM1
BAD_112_124,CAMK,PIM,NA,PIM2,PIM2
BAD_112_124,CAMK,PIM,NA,PIM3,PIM3
